domain,accession,GC_per,temp_cat
bacteria,GCF_900096915.1,43.33 ,mesophilic
bacteria,GCF_000619845.1,46.31 ,mesophilic
bacteria,GCF_900101915.1,43.98 ,mesophilic
bacteria,GCF_001606025.1,42.86 ,mesophilic
bacteria,GCF_000471625.1,43.10 ,psychrophilic/psychrotrophilic
bacteria,GCF_000247495.1,43.35 ,psychrophilic/psychrotrophilic
bacteria,GCF_000012305.1,42.80 ,mesophilic
bacteria,GCF_000013905.1,42.24 ,mesophilic
bacteria,GCF_000685805.1,41.67 ,psychrophilic/psychrotrophilic
bacteria,GCF_000213615.1,41.33 ,psychrophilic/psychrotrophilic
bacteria,GCF_000016885.1,44.84 ,psychrophilic/psychrotrophilic
bacteria,GCF_000382145.1,41.46 ,mesophilic
bacteria,GCF_000426885.1,44.38 ,mesophilic
bacteria,GCF_002014975.1,43.90 ,mesophilic
bacteria,GCF_000696305.1,45.60 ,mesophilic
bacteria,GCF_001632285.1,41.60 ,mesophilic
bacteria,GCF_900156515.1,44.27 ,mesophilic
bacteria,GCF_000379845.1,40.07 ,mesophilic
bacteria,GCF_000420045.1,64.90 ,mesophilic
bacteria,GCF_000155615.1,58.23 ,mesophilic
bacteria,GCF_000009365.1,54.73 ,mesophilic
bacteria,GCF_000300005.1,61.63 ,mesophilic
bacteria,GCF_000299335.2,62.60 ,mesophilic
bacteria,GCF_002863865.1,51.25 ,mesophilic
bacteria,GCF_000198515.1,53.30 ,mesophilic
bacteria,GCF_000026325.1,50.66 ,mesophilic
bacteria,GCF_002949675.1,50.90 ,mesophilic
bacteria,GCF_000026225.1,49.92 ,mesophilic
bacteria,GCF_002900365.1,50.40 ,mesophilic
bacteria,GCF_000208585.1,50.57 ,mesophilic
bacteria,GCA_003325215.1,52.10 ,mesophilic
bacteria,GCF_000018625.1,51.38 ,mesophilic
bacteria,GCF_000006945.2,52.24 ,mesophilic
bacteria,GCF_000252995.1,51.33 ,mesophilic
bacteria,GCA_900446925.1,53.80 ,mesophilic
bacteria,GCA_001686385.1,51.76 ,mesophilic
bacteria,GCF_000155975.1,52.69 ,mesophilic
bacteria,GCF_003818115.1,51.80 ,mesophilic
bacteria,GCF_000735365.1,54.34 ,mesophilic
bacteria,GCF_000330845.1,54.02 ,mesophilic
bacteria,GCF_003634515.1,55.69 ,mesophilic
bacteria,GCF_003046225.1,55.03 ,mesophilic
bacteria,GCF_001729765.1,54.91 ,mesophilic
bacteria,GCF_001875655.1,55.17 ,mesophilic
bacteria,GCF_000211415.1,55.30 ,mesophilic
bacteria,GCF_900185905.1,55.60 ,mesophilic
bacteria,GCF_000016325.1,52.90 ,mesophilic
bacteria,GCF_002271215.1,54.24 ,mesophilic
bacteria,GCF_000735435.1,55.75 ,mesophilic
bacteria,GCF_006711645.1,55.06 ,mesophilic
bacteria,GCF_002925905.1,55.97 ,mesophilic
bacteria,GCF_000742135.1,57.17 ,mesophilic
bacteria,GCF_000828055.2,57.56 ,mesophilic
bacteria,GCF_000215745.1,54.85 ,mesophilic
bacteria,GCF_000735455.1,54.77 ,mesophilic
bacteria,GCF_000164865.1,57.02 ,mesophilic
bacteria,GCF_000300455.3,53.68 ,mesophilic
bacteria,GCF_000410515.1,54.01 ,mesophilic
bacteria,GCF_000280495.2,53.70 ,mesophilic
bacteria,GCF_001658025.1,54.01 ,mesophilic
bacteria,GCF_000321045.1,55.48 ,mesophilic
bacteria,GCF_000027065.2,57.25 ,mesophilic
bacteria,GCF_000982825.1,56.90 ,mesophilic
bacteria,GCF_001277195.1,57.69 ,mesophilic
bacteria,GCF_000621185.1,56.55 ,mesophilic
bacteria,GCF_900635495.1,54.25 ,mesophilic
bacteria,GCF_000262305.1,56.51 ,mesophilic
bacteria,GCF_000277545.1,54.85 ,mesophilic
bacteria,GCF_000758305.1,54.41 ,mesophilic
bacteria,GCF_000412335.2,54.34 ,mesophilic
bacteria,GCF_002095465.1,53.86 ,mesophilic
bacteria,GCF_002095475.1,52.61 ,mesophilic
bacteria,GCF_001506165.1,55.10 ,mesophilic
bacteria,GCF_000175935.2,54.33 ,mesophilic
bacteria,GCF_000468095.1,54.00 ,mesophilic
bacteria,GCF_002095575.1,58.68 ,mesophilic
bacteria,GCF_002095315.1,55.56 ,mesophilic
bacteria,GCF_002095305.1,55.78 ,mesophilic
bacteria,GCF_000757405.1,53.70 ,mesophilic
bacteria,GCF_002101395.1,53.51 ,mesophilic
bacteria,GCF_000026185.1,53.39 ,mesophilic
bacteria,GCF_000196615.1,55.04 ,mesophilic
bacteria,GCF_000773975.1,54.98 ,mesophilic
bacteria,GCF_000757425.2,49.98 ,mesophilic
bacteria,GCF_002163585.1,49.70 ,mesophilic
bacteria,GCF_000518745.1,44.36 ,mesophilic
bacteria,GCF_001038685.1,50.88 ,mesophilic
bacteria,GCF_900129615.1,51.90 ,mesophilic
bacteria,GCF_000023605.1,51.93 ,mesophilic
bacteria,GCF_002812485.1,56.75 ,mesophilic
bacteria,GCF_002847015.1,49.30 ,mesophilic
bacteria,GCF_000013185.1,33.24 ,mesophilic
bacteria,GCF_001269425.1,39.00 ,mesophilic
bacteria,GCF_000287335.1,43.30 ,mesophilic
bacteria,GCF_000517405.1,56.06 ,mesophilic
bacteria,GCF_000010085.1,54.50 ,mesophilic
bacteria,GCF_900087055.1,51.60 ,mesophilic
bacteria,GCF_001902635.1,59.80 ,mesophilic
bacteria,GCF_000513215.1,59.51 ,mesophilic
bacteria,GCF_000821185.1,51.70 ,mesophilic
bacteria,GCF_004684015.1,54.90 ,mesophilic
bacteria,GCF_006715025.1,53.70 ,mesophilic
bacteria,GCF_001006005.1,53.61 ,mesophilic
bacteria,GCF_900635445.1,56.10 ,mesophilic
bacteria,GCF_002291425.1,55.94 ,mesophilic
bacteria,GCF_000167975.1,48.89 ,mesophilic
bacteria,GCF_000167995.1,49.01 ,mesophilic
bacteria,GCF_000173735.1,47.69 ,mesophilic
bacteria,GCF_002082245.2,47.00 ,mesophilic
bacteria,GCF_900460465.1,47.50 ,mesophilic
bacteria,GCF_000173775.1,46.97 ,mesophilic
bacteria,GCF_000754815.1,47.44 ,mesophilic
bacteria,GCF_003602095.1,52.20 ,mesophilic
bacteria,GCF_003614975.1,51.89 ,mesophilic
bacteria,GCF_000241955.1,52.10 ,mesophilic
bacteria,GCF_000255535.1,52.14 ,mesophilic
bacteria,GCF_000735345.1,53.90 ,mesophilic
bacteria,GCF_000257645.1,50.10 ,mesophilic
bacteria,GCF_002093665.1,53.25 ,mesophilic
bacteria,GCF_000264765.2,58.38 ,mesophilic
bacteria,GCF_001729265.1,59.70 ,mesophilic
bacteria,GCF_000735375.1,48.75 ,mesophilic
bacteria,GCF_001586165.1,49.09 ,mesophilic
bacteria,GCF_900095695.1,48.77 ,mesophilic
bacteria,GCF_000439085.1,53.86 ,mesophilic
bacteria,GCF_000427805.1,45.76 ,mesophilic
bacteria,GCF_002206145.2,38.90 ,mesophilic
bacteria,GCF_000160755.1,38.61 ,mesophilic
bacteria,GCA_900635025.1,51.00 ,mesophilic
bacteria,GCF_001676155.1,48.12 ,mesophilic
bacteria,GCF_003936755.1,40.40 ,mesophilic
bacteria,GCF_000173415.1,41.84 ,mesophilic
bacteria,GCF_000527275.1,42.46 ,mesophilic
bacteria,GCF_000156395.1,41.14 ,mesophilic
bacteria,GCF_001853385.1,41.45 ,mesophilic
bacteria,GCF_000314895.2,38.06 ,mesophilic
bacteria,GCF_000314855.2,39.08 ,mesophilic
bacteria,GCF_000429565.1,37.49 ,mesophilic
bacteria,GCF_002632755.1,42.94 ,mesophilic
bacteria,GCF_000968195.1,45.71 ,mesophilic
bacteria,GCF_002127535.1,42.99 ,mesophilic
bacteria,GCF_900115195.1,42.70 ,mesophilic
bacteria,GCF_002127545.1,45.19 ,mesophilic
bacteria,GCF_000252955.1,44.21 ,mesophilic
bacteria,GCF_900116635.1,43.06 ,mesophilic
bacteria,GCF_900113945.1,43.90 ,mesophilic
bacteria,GCF_002632465.1,43.13 ,mesophilic
bacteria,GCF_002632485.1,43.67 ,mesophilic
bacteria,GCF_002632825.1,43.52 ,mesophilic
bacteria,GCF_000027225.1,44.97 ,mesophilic
bacteria,GCF_000973125.1,44.77 ,mesophilic
bacteria,GCF_001083805.1,42.93 ,mesophilic
bacteria,GCF_001010285.1,44.11 ,mesophilic
bacteria,GCF_000517265.1,43.54 ,mesophilic
bacteria,GCF_000711895.1,42.10 ,mesophilic
bacteria,GCF_003634575.1,42.20 ,mesophilic
bacteria,GCF_000009605.1,26.36 ,mesophilic
bacteria,GCF_000521565.1,25.45 ,mesophilic
bacteria,GCF_000007365.1,25.33 ,mesophilic
bacteria,GCF_900128725.1,28.26 ,mesophilic
bacteria,GCF_000090965.1,20.20 ,mesophilic
bacteria,GCF_000217635.1,23.03 ,mesophilic
bacteria,GCF_000007725.1,25.34 ,mesophilic
bacteria,GCA_000147015.1,13.54 ,mesophilic
bacteria,GCF_002073915.1,28.64 ,mesophilic
bacteria,GCF_000008885.1,22.48 ,mesophilic
bacteria,GCF_000247565.1,25.22 ,mesophilic
bacteria,GCF_000043285.1,27.38 ,mesophilic
bacteria,GCF_000011745.1,29.56 ,mesophilic
bacteria,GCF_000021705.1,40.46 ,mesophilic
bacteria,GCA_900699045.1,40.72 ,mesophilic
bacteria,GCF_000143625.1,42.47 ,mesophilic
bacteria,GCF_900111395.1,35.48 ,mesophilic
bacteria,GCF_000807275.1,34.12 ,mesophilic
bacteria,GCF_000379905.1,39.78 ,mesophilic
bacteria,GCF_001679045.1,38.40 ,mesophilic
bacteria,GCF_000195005.1,38.08 ,mesophilic
bacteria,GCF_000191405.1,39.18 ,mesophilic
bacteria,GCF_003252755.1,39.50 ,mesophilic
bacteria,GCF_000210895.1,39.57 ,mesophilic
bacteria,GCF_900186995.1,42.50 ,mesophilic
bacteria,GCF_000185305.1,42.48 ,mesophilic
bacteria,GCF_000466335.1,42.98 ,mesophilic
bacteria,GCF_000372365.1,44.42 ,mesophilic
bacteria,GCF_003130205.1,44.30 ,mesophilic
bacteria,GCF_000754275.1,40.30 ,mesophilic
bacteria,GCF_000017245.1,44.92 ,mesophilic
bacteria,GCF_900101275.1,42.34 ,mesophilic
bacteria,GCF_900450705.1,40.90 ,mesophilic
bacteria,GCF_000019405.1,37.38 ,mesophilic
bacteria,GCF_000238795.1,39.72 ,mesophilic
bacteria,GCF_000175195.1,39.27 ,mesophilic
bacteria,GCF_004342115.1,41.10 ,mesophilic
bacteria,GCF_000621105.1,39.82 ,mesophilic
bacteria,GCF_000374285.1,40.00 ,mesophilic
bacteria,GCF_000739435.1,40.22 ,mesophilic
bacteria,GCF_000188255.1,39.97 ,mesophilic
bacteria,GCF_900109315.1,38.15 ,mesophilic
bacteria,GCF_002015085.1,39.90 ,mesophilic
bacteria,GCF_004346205.1,40.80 ,mesophilic
bacteria,GCF_900109845.1,34.85 ,mesophilic
bacteria,GCF_900176075.1,47.26 ,mesophilic
bacteria,GCF_000379785.1,40.01 ,mesophilic
bacteria,GCF_000176235.1,44.76 ,mesophilic
bacteria,GCF_000189255.1,45.76 ,mesophilic
bacteria,GCF_000711795.1,45.22 ,mesophilic
bacteria,GCF_000189275.1,45.78 ,mesophilic
bacteria,GCF_001274785.1,46.22 ,mesophilic
bacteria,GCF_000176135.1,45.69 ,mesophilic
bacteria,GCF_000171815.1,44.66 ,mesophilic
bacteria,GCF_003544875.1,44.17 ,mesophilic
bacteria,GCF_001558495.2,45.30 ,mesophilic
bacteria,GCF_000176155.1,44.13 ,mesophilic
bacteria,GCF_900167345.1,43.72 ,mesophilic
bacteria,GCF_000176175.1,50.60 ,mesophilic
bacteria,GCF_001558415.2,50.00 ,mesophilic
bacteria,GCF_000176715.1,46.46 ,mesophilic
bacteria,GCF_001471585.2,47.50 ,mesophilic
bacteria,GCF_900129185.1,45.15 ,mesophilic
bacteria,GCF_900163965.1,45.79 ,mesophilic
bacteria,GCF_000711805.1,46.28 ,mesophilic
bacteria,GCF_000257205.1,44.74 ,mesophilic
bacteria,GCA_001989995.1,44.49 ,mesophilic
bacteria,GCF_001267945.1,44.60 ,mesophilic
bacteria,GCF_006333845.1,43.60 ,mesophilic
bacteria,GCF_000169995.1,44.48 ,mesophilic
bacteria,GCF_000181535.1,43.98 ,mesophilic
bacteria,GCF_900233005.1,43.67 ,psychrophilic/psychrotrophilic
bacteria,GCF_000426765.1,41.93 ,mesophilic
bacteria,GCF_002218025.2,40.72 ,mesophilic
bacteria,GCF_000196495.1,38.97 ,psychrophilic/psychrotrophilic
bacteria,GCF_000011805.1,38.35 ,mesophilic
bacteria,GCF_000153325.1,39.56 ,mesophilic
bacteria,GCF_000196255.1,41.73 ,psychrophilic/psychrotrophilic
bacteria,GCF_003026455.1,47.59 ,mesophilic
bacteria,GCF_000940995.1,49.74 ,mesophilic
bacteria,GCF_003026495.1,47.90 ,mesophilic
bacteria,GCF_001029435.1,49.66 ,mesophilic
bacteria,GCF_000331515.1,46.24 ,mesophilic
bacteria,GCF_000425165.1,50.91 ,mesophilic
bacteria,GCF_000333895.2,48.70 ,mesophilic
bacteria,GCF_900167155.1,46.64 ,mesophilic
bacteria,GCF_900115495.1,47.64 ,mesophilic
bacteria,GCF_000621165.1,47.46 ,mesophilic
bacteria,GCF_005280275.1,50.71 ,mesophilic
bacteria,GCF_001995985.1,50.32 ,mesophilic
bacteria,GCF_002216855.1,31.24 ,mesophilic
bacteria,GCF_000172635.2,44.71 ,mesophilic
bacteria,GCF_000020585.3,44.88 ,mesophilic
bacteria,GCF_000213655.1,43.51 ,mesophilic
bacteria,GCF_000378185.1,47.00 ,mesophilic
bacteria,GCF_005222225.1,49.77 ,mesophilic
bacteria,GCF_002499975.1,46.13 ,mesophilic
bacteria,GCF_000428905.1,41.17 ,psychrophilic/psychrotrophilic
bacteria,GCF_000226565.1,42.30 ,mesophilic
bacteria,GCF_000252165.1,43.09 ,psychrophilic/psychrotrophilic
bacteria,GCF_000155775.1,40.72 ,psychrophilic/psychrotrophilic
bacteria,GCF_000429145.1,48.45 ,mesophilic
bacteria,GCF_000347635.1,40.37 ,psychrophilic/psychrotrophilic
bacteria,GCF_000314995.1,40.09 ,psychrophilic/psychrotrophilic
bacteria,GCF_000014225.1,44.62 ,mesophilic
bacteria,GCF_000315055.1,44.08 ,mesophilic
bacteria,GCF_001466725.1,50.62 ,mesophilic
bacteria,GCF_000423165.1,50.36 ,mesophilic
bacteria,GCF_002211765.1,47.36 ,mesophilic
bacteria,GCF_000008465.1,47.04 ,psychrophilic/psychrotrophilic
bacteria,GCF_000152885.1,47.30 ,thermophilic
bacteria,GCF_000218785.1,45.50 ,mesophilic
bacteria,GCF_001482385.1,47.70 ,mesophilic
bacteria,GCF_001750165.1,41.66 ,mesophilic
bacteria,GCF_001625565.1,42.28 ,psychrophilic/psychrotrophilic
bacteria,GCF_001625595.1,42.05 ,psychrophilic/psychrotrophilic
bacteria,GCF_002208135.1,43.45 ,mesophilic
bacteria,GCF_001444405.1,40.58 ,mesophilic
bacteria,GCF_000238395.3,39.16 ,psychrophilic/psychrotrophilic
bacteria,GCF_000690055.1,38.85 ,mesophilic
bacteria,GCF_001999225.1,39.06 ,mesophilic
bacteria,GCF_001465295.1,40.10 ,mesophilic
bacteria,GCF_002221505.1,40.17 ,mesophilic
bacteria,GCF_002310855.1,40.84 ,mesophilic
bacteria,GCF_002221525.1,40.30 ,mesophilic
bacteria,GCF_002310835.1,40.31 ,mesophilic
bacteria,GCF_001661495.1,41.15 ,psychrophilic/psychrotrophilic
bacteria,GCF_000382165.1,48.58 ,psychrophilic/psychrotrophilic
bacteria,GCF_000245735.1,50.67 ,mesophilic
bacteria,GCF_900108485.1,49.22 ,mesophilic
bacteria,GCF_000296695.1,51.33 ,mesophilic
bacteria,GCF_000425345.1,46.22 ,psychrophilic/psychrotrophilic
bacteria,GCF_000711985.1,51.95 ,mesophilic
bacteria,GCF_000374485.1,42.81 ,mesophilic
bacteria,GCF_000012325.1,38.01 ,psychrophilic/psychrotrophilic
bacteria,GCF_002076895.1,38.50 ,psychrophilic/psychrotrophilic
bacteria,GCF_900111755.1,41.78 ,mesophilic
bacteria,GCF_001831495.1,38.76 ,mesophilic
bacteria,GCF_000281085.1,40.04 ,mesophilic
bacteria,GCA_007289895.1,40.77 ,mesophilic
bacteria,GCF_900456975.1,46.40 ,mesophilic
bacteria,GCF_000217915.1,46.53 ,mesophilic
bacteria,GCF_000203935.1,47.93 ,mesophilic
bacteria,GCF_000014665.1,47.86 ,mesophilic
bacteria,GCF_000146165.2,45.89 ,mesophilic
bacteria,GCF_000013765.1,45.15 ,mesophilic
bacteria,GCF_004295345.1,44.54 ,mesophilic
bacteria,GCF_000172075.1,45.99 ,mesophilic
bacteria,GCF_002005305.1,44.30 ,psychrophilic/psychrotrophilic
bacteria,GCF_000018025.1,46.08 ,psychrophilic/psychrotrophilic
bacteria,GCF_000019525.1,43.70 ,psychrophilic/psychrotrophilic
bacteria,GCF_000018285.1,44.66 ,mesophilic
bacteria,GCF_000019185.1,44.59 ,psychrophilic/psychrotrophilic
bacteria,GCF_000014885.1,43.29 ,psychrophilic/psychrotrophilic
bacteria,GCF_000016065.1,53.67 ,psychrophilic/psychrotrophilic
bacteria,GCF_002836975.1,52.38 ,mesophilic
bacteria,GCF_000015245.1,53.59 ,mesophilic
bacteria,GCF_004358445.1,40.78 ,mesophilic
bacteria,GCF_004358345.1,39.63 ,psychrophilic/psychrotrophilic
bacteria,GCF_000425405.1,56.93 ,mesophilic
bacteria,GCF_005116665.1,51.80 ,mesophilic
bacteria,GCF_000422645.1,58.67 ,mesophilic
bacteria,GCF_005116715.1,61.01 ,mesophilic
bacteria,GCF_000422665.1,53.98 ,mesophilic
bacteria,GCF_900129905.1,60.50 ,mesophilic
bacteria,GCF_000148645.1,60.22 ,mesophilic
bacteria,GCF_000153405.2,38.62 ,psychrophilic/psychrotrophilic
bacteria,GCF_000015285.1,40.09 ,psychrophilic/psychrotrophilic
bacteria,GCF_000482725.1,37.78 ,psychrophilic/psychrotrophilic
bacteria,GCF_000170855.1,41.04 ,mesophilic
bacteria,GCF_001420915.1,45.96 ,mesophilic
bacteria,GCF_000429485.1,53.32 ,mesophilic
bacteria,GCF_000429505.1,53.28 ,mesophilic
bacteria,GCF_000819985.1,61.00 ,mesophilic
bacteria,GCF_000014805.1,61.55 ,mesophilic
bacteria,GCF_000388115.1,59.18 ,mesophilic
bacteria,GCF_000820045.1,60.04 ,mesophilic
bacteria,GCF_000023065.1,49.03 ,mesophilic
bacteria,GCF_000243075.1,61.08 ,mesophilic
bacteria,GCF_900167015.1,38.96 ,mesophilic
bacteria,GCF_000188195.1,40.28 ,mesophilic
bacteria,GCF_000482845.1,43.58 ,mesophilic
bacteria,GCF_900115655.1,42.68 ,mesophilic
bacteria,GCF_000222855.1,30.42 ,mesophilic
bacteria,GCF_000378405.1,48.04 ,mesophilic
bacteria,GCF_000981765.1,43.78 ,mesophilic
bacteria,GCF_001708405.1,43.40 ,mesophilic
bacteria,GCF_000374105.1,43.72 ,mesophilic
bacteria,GCF_002838765.1,43.81 ,mesophilic
bacteria,GCF_000024085.1,43.69 ,mesophilic
bacteria,GCF_004283175.1,37.12 ,mesophilic
bacteria,GCF_000162755.2,39.24 ,mesophilic
bacteria,GCF_000423305.1,40.00 ,mesophilic
bacteria,GCF_000373765.1,41.70 ,mesophilic
bacteria,GCF_000008485.1,38.27 ,mesophilic
bacteria,GCF_000756815.1,41.19 ,mesophilic
bacteria,GCF_000512355.1,40.86 ,mesophilic
bacteria,GCF_000168295.1,37.87 ,mesophilic
bacteria,GCF_000257395.1,38.89 ,mesophilic
bacteria,GCF_005280755.1,42.50 ,mesophilic
bacteria,GCF_000008985.1,32.26 ,mesophilic
bacteria,GCF_001885235.1,32.14 ,mesophilic
bacteria,GCF_000156715.1,32.52 ,mesophilic
bacteria,GCF_000219045.1,32.87 ,mesophilic
bacteria,GCF_002211785.1,31.18 ,mesophilic
bacteria,GCF_003428165.1,38.35 ,mesophilic
bacteria,GCF_000379445.1,37.94 ,mesophilic
bacteria,GCA_000384935.1,34.20 ,mesophilic
bacteria,GCA_000385055.1,33.00 ,mesophilic
bacteria,GCA_000307935.1,36.20 ,mesophilic
bacteria,GCF_000010405.1,31.59 ,mesophilic
bacteria,GCF_000015105.1,34.03 ,mesophilic
bacteria,GCF_000510805.1,40.40 ,mesophilic
bacteria,GCF_000375345.1,44.13 ,mesophilic
bacteria,GCF_001263335.1,44.40 ,mesophilic
bacteria,GCF_000012605.1,43.13 ,mesophilic
bacteria,GCF_004786015.1,43.10 ,mesophilic
bacteria,GCF_004028275.1,50.48 ,mesophilic
bacteria,GCF_000384235.1,54.87 ,mesophilic
bacteria,GCF_000711315.1,43.92 ,mesophilic
bacteria,GCF_000381085.1,41.89 ,psychrophilic/psychrotrophilic
bacteria,GCF_004293625.1,41.56 ,mesophilic
bacteria,GCF_000214825.1,46.98 ,mesophilic
bacteria,GCF_900141795.1,59.19 ,thermophilic
bacteria,GCF_000024765.1,54.71 ,mesophilic
bacteria,GCF_000420165.1,66.80 ,mesophilic
bacteria,GCF_000381825.1,65.80 ,mesophilic
bacteria,GCF_000025545.1,65.54 ,mesophilic
bacteria,GCF_000227685.2,66.61 ,mesophilic
bacteria,GCF_000321415.2,66.50 ,mesophilic
bacteria,GCF_000633935.1,63.05 ,mesophilic
bacteria,GCF_900110965.1,60.94 ,mesophilic
bacteria,GCF_900156225.1,55.62 ,mesophilic
bacteria,GCF_000378965.1,64.84 ,mesophilic
bacteria,GCF_000021985.1,65.06 ,mesophilic
bacteria,GCF_000377945.1,65.20 ,mesophilic
bacteria,GCF_000227725.1,56.77 ,mesophilic
bacteria,GCF_000754095.2,64.47 ,mesophilic
bacteria,GCF_001753245.1,59.91 ,mesophilic
bacteria,GCF_000371925.1,45.09 ,mesophilic
bacteria,GCA_002746895.1,50.90 ,mesophilic
bacteria,GCF_000380185.1,44.35 ,mesophilic
bacteria,GCF_900107695.1,50.59 ,mesophilic
bacteria,GCA_000260135.1,54.87 ,mesophilic
bacteria,GCF_000419525.1,47.84 ,psychrophilic/psychrotrophilic
bacteria,GCF_002215215.1,52.86 ,mesophilic
bacteria,GCF_000155715.1,54.05 ,mesophilic
bacteria,GCF_000190755.2,49.49 ,mesophilic
bacteria,GCF_000383855.1,52.67 ,mesophilic
bacteria,GCF_000384075.1,50.66 ,mesophilic
bacteria,GCF_000496735.2,47.31 ,psychrophilic/psychrotrophilic
bacteria,GCF_000733855.1,56.17 ,mesophilic
bacteria,GCF_000372865.1,54.07 ,mesophilic
bacteria,GCF_000341735.1,48.71 ,mesophilic
bacteria,GCF_000968535.2,48.75 ,mesophilic
bacteria,GCF_001644035.1,51.45 ,mesophilic
bacteria,GCF_000214665.1,51.31 ,mesophilic
bacteria,GCF_000384415.1,41.97 ,mesophilic
bacteria,GCF_003584645.1,58.75 ,mesophilic
bacteria,GCF_000427385.1,57.15 ,mesophilic
bacteria,GCF_000421465.1,58.28 ,mesophilic
bacteria,GCF_000025485.1,64.19 ,mesophilic
bacteria,GCF_900107145.1,55.33 ,psychrophilic/psychrotrophilic
bacteria,GCF_000224065.1,62.31 ,mesophilic
bacteria,GCF_000227745.2,62.61 ,mesophilic
bacteria,GCF_000224005.2,67.86 ,mesophilic
bacteria,GCF_000228725.2,60.22 ,mesophilic
bacteria,GCA_000168735.1,57.87 ,mesophilic
bacteria,GCF_000260985.4,44.75 ,mesophilic
bacteria,GCF_000260965.1,47.92 ,mesophilic
bacteria,GCF_000214595.1,43.37 ,mesophilic
bacteria,GCF_000156355.1,46.16 ,mesophilic
bacteria,GCF_000012805.1,50.34 ,mesophilic
bacteria,GCF_000143085.1,50.14 ,mesophilic
bacteria,GCF_000024725.1,51.61 ,mesophilic
bacteria,GCF_004421105.1,50.65 ,mesophilic
bacteria,GCF_000245015.1,40.74 ,mesophilic
bacteria,GCF_004001245.1,63.99 ,thermophilic
bacteria,GCF_003967195.1,53.07 ,mesophilic
bacteria,GCF_000015585.1,67.98 ,mesophilic
bacteria,GCF_000014785.1,67.53 ,mesophilic
bacteria,GCF_000485905.1,63.86 ,mesophilic
bacteria,GCF_000319575.2,62.65 ,mesophilic
bacteria,GCF_000374645.1,69.40 ,mesophilic
bacteria,GCF_000153205.1,59.97 ,mesophilic
bacteria,GCF_003399765.1,58.60 ,mesophilic
bacteria,GCF_002356355.1,64.25 ,mesophilic
bacteria,GCF_900186865.1,66.40 ,mesophilic
bacteria,GCF_000020665.1,66.30 ,mesophilic
bacteria,GCF_001431535.1,66.85 ,mesophilic
bacteria,GCF_001431415.1,64.05 ,mesophilic
bacteria,GCF_001431465.1,63.89 ,mesophilic
bacteria,GCF_001431425.1,68.37 ,mesophilic
bacteria,GCF_001431485.1,65.90 ,mesophilic
bacteria,GCF_001431525.1,66.11 ,mesophilic
bacteria,GCF_900183975.1,62.30 ,mesophilic
bacteria,GCF_001304695.1,64.48 ,mesophilic
bacteria,GCF_000007145.1,65.07 ,mesophilic
bacteria,GCF_002939705.1,62.99 ,mesophilic
bacteria,GCF_000767565.1,51.78 ,mesophilic
bacteria,GCF_000185965.1,70.21 ,mesophilic
bacteria,GCF_000510725.1,71.25 ,mesophilic
bacteria,GCF_000513955.1,70.57 ,mesophilic
bacteria,GCF_000513995.1,70.75 ,mesophilic
bacteria,GCF_000972865.1,70.20 ,mesophilic
bacteria,GCF_001431405.1,64.48 ,mesophilic
bacteria,GCF_003703395.1,68.20 ,mesophilic
bacteria,GCF_000422305.1,68.46 ,mesophilic
bacteria,GCF_900129205.1,66.14 ,thermophilic
bacteria,GCF_000423885.1,67.95 ,mesophilic
bacteria,GCF_000770795.1,67.24 ,mesophilic
bacteria,GCF_001442785.1,66.62 ,mesophilic
bacteria,GCF_001442805.1,66.53 ,mesophilic
bacteria,GCF_001442535.1,66.81 ,mesophilic
bacteria,GCF_000768355.1,67.28 ,mesophilic
bacteria,GCF_000768345.1,67.25 ,mesophilic
bacteria,GCF_900167055.1,67.56 ,mesophilic
bacteria,GCF_000423325.1,70.29 ,mesophilic
bacteria,GCF_000426005.1,66.80 ,mesophilic
bacteria,GCF_000743535.1,68.74 ,mesophilic
bacteria,GCF_000426365.1,70.76 ,mesophilic
